日付,時刻,コード,会社名,表題（リンク_TDnet）,表題（リンク_ローカル）,キーワード,ヒットページ数,記述されているページ,分類,URL（生）
20260212,15:30,2120,LIFULL,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555275.pdf"", ""2026年9月期第1四半期 決算補足資料(IFRS)"")","=HYPERLINK(""pdf_tmp/20260212/2120_1530_LIFULL_2026年9月期第1四半期 決算補足資料(IFRS).pdf"", ""2026年9月期第1四半期 決算補足資料(IFRS)"")",大幅,4,2 7 9 10,その他,https://www.release.tdnet.info/inbs/140120260211555275.pdf
20260212,15:30,2311,エプコ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555646.pdf"", ""2025年12月期本決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/2311_1530_エプコ_2025年12月期本決算説明資料.pdf"", ""2025年12月期本決算説明資料"")",大幅 悪化 価格改定,4,10 12 19 21,説明資料,https://www.release.tdnet.info/inbs/140120260212555646.pdf
20260212,15:30,241A,G-ROXX,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210555001.pdf"", ""2026年9月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/241A_1530_G-ROXX_2026年9月期 第1四半期決算説明資料.pdf"", ""2026年9月期 第1四半期決算説明資料"")",大幅 シェア拡大,4,18 27 40 41,説明資料,https://www.release.tdnet.info/inbs/140120260210555001.pdf
20260212,14:00,2587,サントリーBF,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556026.pdf"", ""2025年12月期 決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/2587_1400_サントリーBF_2025年12月期 決算短信〔IFRS〕(連結).pdf"", ""2025年12月期 決算短信〔IFRS〕(連結)"")",大幅 価格改定,4,2 4 5 17,決算短信,https://www.release.tdnet.info/inbs/140120260212556026.pdf
20260212,16:00,300A,MIC,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554805.pdf"", ""2026年3月期 第3四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/300A_1600_MIC_2026年3月期 第3四半期 決算説明資料.pdf"", ""2026年3月期 第3四半期 決算説明資料"")",上方修正 価格交渉 大幅,4,3 9 21 34,説明資料,https://www.release.tdnet.info/inbs/140120260210554805.pdf
20260212,15:30,3113,UNIVA・Oak,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548077.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/3113_1530_UNIVA・Oak_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",想定以上 大幅 悪化,4,4 5 6 12,決算短信,https://www.release.tdnet.info/inbs/140120260205548077.pdf
20260212,15:30,3140,G-BRUNO,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555857.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260212/3140_1530_G-BRUNO_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",大幅,4,15 16 32 41,事業計画,https://www.release.tdnet.info/inbs/140120260212555857.pdf
20260212,11:30,3561,力の源HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554274.pdf"", ""2026年3月期 第3四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260212/3561_1130_力の源HD_2026年3月期 第3四半期決算補足説明資料.pdf"", ""2026年3月期 第3四半期決算補足説明資料"")",値上 大幅 価格転嫁,4,8 11 12 37,説明資料,https://www.release.tdnet.info/inbs/140120260210554274.pdf
20260212,15:30,3649,ファインデックス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556687.pdf"", ""2025年12月期通期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/3649_1530_ファインデックス_2025年12月期通期 決算説明資料.pdf"", ""2025年12月期通期 決算説明資料"")",大幅 未達 計画を上 値上,4,6 7 8 12,説明資料,https://www.release.tdnet.info/inbs/140120260212556687.pdf
20260212,15:30,3744,サイオス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557282.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/3744_1530_サイオス_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",大幅 想定以上,4,8 35 41 43,説明資料,https://www.release.tdnet.info/inbs/140120260212557282.pdf
20260212,16:30,3958,笹徳印刷,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553079.pdf"", ""2026年6月期 第2四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/3958_1630_笹徳印刷_2026年6月期 第2四半期決算説明資料.pdf"", ""2026年6月期 第2四半期決算説明資料"")",値上 価格転嫁,4,9 13 14 16,説明資料,https://www.release.tdnet.info/inbs/140120260210553079.pdf
20260212,15:40,3997,トレードワークス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555655.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/3997_1540_トレードワークス_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",未達 シェア拡大 大幅,4,3 8 13 21,説明資料,https://www.release.tdnet.info/inbs/140120260212555655.pdf
20260212,15:30,4428,G-シノプス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555768.pdf"", ""事業計画及び成長可能性に関する事項"")","=HYPERLINK(""pdf_tmp/20260212/4428_1530_G-シノプス_事業計画及び成長可能性に関する事項.pdf"", ""事業計画及び成長可能性に関する事項"")",シェア拡大 未達 大幅 悪化,4,6 34 37 54,事業計画,https://www.release.tdnet.info/inbs/140120260212555768.pdf
20260212,15:30,4477,G-BASE,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557172.pdf"", ""2025年12月期第4四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260212/4477_1530_G-BASE_2025年12月期第4四半期決算説明会資料.pdf"", ""2025年12月期第4四半期決算説明会資料"")",大幅 値上 計画を上,4,23 37 44 51,その他,https://www.release.tdnet.info/inbs/140120260212557172.pdf
20260212,15:30,4484,G-ランサーズ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553628.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4484_1530_G-ランサーズ_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",大幅 計画を上,4,3 7 15 17,説明資料,https://www.release.tdnet.info/inbs/140120260210553628.pdf
20260212,15:30,4667,アイサンテクノロ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551449.pdf"", ""2026年3月期第3四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4667_1530_アイサンテクノロ_2026年3月期第3四半期決算補足説明資料.pdf"", ""2026年3月期第3四半期決算補足説明資料"")",大幅 未達 シェア拡大,4,8 24 29 30,説明資料,https://www.release.tdnet.info/inbs/140120260209551449.pdf
20260212,15:30,4691,ワシントンホテル,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260203546423.pdf"", ""中期経営計画2031策定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4691_1530_ワシントンホテル_中期経営計画2031策定に関するお知らせ.pdf"", ""中期経営計画2031策定に関するお知らせ"")",計画を上 需要の回復 大幅 価格交渉,4,10 14 21 25,その他,https://www.release.tdnet.info/inbs/140120260203546423.pdf
20260212,15:30,4978,G-リプロセル,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556197.pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260212/4978_1530_G-リプロセル_2026年3月期 第3四半期決算短信[日本基準](連結).pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")",大幅 悪化,4,4 5 7 8,決算短信,https://www.release.tdnet.info/inbs/140120260212556197.pdf
20260212,15:00,6063,EAJ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552666.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/6063_1500_EAJ_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",価格交渉 悪化 大幅,4,5 7 8 10,決算短信,https://www.release.tdnet.info/inbs/140120260209552666.pdf
20260212,14:30,6525,KOKUSAI,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555988.pdf"", ""2026年3月期第3四半期(2025年4月~12月)決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/6525_1430_KOKUSAI_2026年3月期第3四半期(2025年4月~12月)決算説明資料.pdf"", ""2026年3月期第3四半期(2025年4月~12月)決算説明資料"")",需要回復,4,4 17 27 29,説明資料,https://www.release.tdnet.info/inbs/140120260212555988.pdf
20260212,15:30,6579,G-ログリー,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557216.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/6579_1530_G-ログリー_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",大幅 想定以上 計画以,4,5 8 25 27,説明資料,https://www.release.tdnet.info/inbs/140120260212557216.pdf
20260212,15:30,7030,スプリックス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555124.pdf"", ""2026年9月期 第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/7030_1530_スプリックス_2026年9月期 第1四半期決算説明資料.pdf"", ""2026年9月期 第1四半期決算説明資料"")",大幅,4,15 16 18 21,説明資料,https://www.release.tdnet.info/inbs/140120260211555124.pdf
20260212,13:00,7094,G-NexTone,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554909.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/7094_1300_G-NexTone_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",大幅 未達 計画を下,4,3 5 6 52,説明資料,https://www.release.tdnet.info/inbs/140120260210554909.pdf
20260212,15:30,7157,ライフネット生命,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557413.pdf"", ""2025年度第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/7157_1530_ライフネット生命_2025年度第3四半期決算説明資料.pdf"", ""2025年度第3四半期決算説明資料"")",上方修正 大幅 悪化,4,2 14 19 42,説明資料,https://www.release.tdnet.info/inbs/140120260212557413.pdf
20260212,15:30,8041,OUG HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557162.pdf"", ""2026年3月期 第3四半期OUGホールディングス決算要約説明資料"")","=HYPERLINK(""pdf_tmp/20260212/8041_1530_OUG HD_2026年3月期 第3四半期OUGホールディングス決算要約説明資料.pdf"", ""2026年3月期 第3四半期OUGホールディングス決算要約説明資料"")",上方修正 大幅 値上,4,2 3 12 13,説明資料,https://www.release.tdnet.info/inbs/140120260212557162.pdf
20260212,15:30,8136,サンリオ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556208.pdf"", ""第66期(2026年3月期)第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/8136_1530_サンリオ_第66期(2026年3月期)第3四半期決算説明資料.pdf"", ""第66期(2026年3月期)第3四半期決算説明資料"")",上方修正 大幅,4,2 7 18 30,説明資料,https://www.release.tdnet.info/inbs/140120260212556208.pdf
20260212,16:00,9658,ビジ太田昭和,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556394.pdf"", ""2026年3月期 第3四半期 決算説明"")","=HYPERLINK(""pdf_tmp/20260212/9658_1600_ビジ太田昭和_2026年3月期 第3四半期 決算説明.pdf"", ""2026年3月期 第3四半期 決算説明"")",悪化 大幅,4,12 17 18 31,その他,https://www.release.tdnet.info/inbs/140120260212556394.pdf
20260212,12:00,130A,G-VIS,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556443.pdf"", ""事業計画及び成長可能性に関する説明資料"")","=HYPERLINK(""pdf_tmp/20260212/130A_1200_G-VIS_事業計画及び成長可能性に関する説明資料.pdf"", ""事業計画及び成長可能性に関する説明資料"")",大幅,3,42 43 61,事業計画,https://www.release.tdnet.info/inbs/140120260212556443.pdf
20260212,15:00,1780,ヤマウラ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555965.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/1780_1500_ヤマウラ_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",上方修正,3,3 9 11,説明資料,https://www.release.tdnet.info/inbs/140120260212555965.pdf
20260212,16:00,2195,G-アミタHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557446.pdf"", ""2025年12月期 決算短信 補足資料"")","=HYPERLINK(""pdf_tmp/20260212/2195_1600_G-アミタHD_2025年12月期 決算短信 補足資料.pdf"", ""2025年12月期 決算短信 補足資料"")",計画を下 価格交渉,3,3 4 5,決算短信,https://www.release.tdnet.info/inbs/140120260212557446.pdf
20260212,14:00,2587,サントリーBF,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556127.pdf"", ""2025年12月期 決算説明会"")","=HYPERLINK(""pdf_tmp/20260212/2587_1400_サントリーBF_2025年12月期 決算説明会.pdf"", ""2025年12月期 決算説明会"")",価格改定,3,4 18 26,その他,https://www.release.tdnet.info/inbs/140120260212556127.pdf
20260212,15:30,288A,G-ラクサス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557142.pdf"", ""2026年3月期 第3四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/288A_1530_G-ラクサス_2026年3月期 第3四半期 決算説明資料.pdf"", ""2026年3月期 第3四半期 決算説明資料"")",価格改定 未達 計画を下 大幅,3,6 24 26,説明資料,https://www.release.tdnet.info/inbs/140120260212557142.pdf
20260212,16:00,2974,大英産業,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556546.pdf"", ""2026年9月期第1四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/2974_1600_大英産業_2026年9月期第1四半期決算説明資料.pdf"", ""2026年9月期第1四半期決算説明資料"")",大幅 価格転嫁,3,17 19 21,説明資料,https://www.release.tdnet.info/inbs/140120260212556546.pdf
20260212,15:00,2982,ADワークスグループ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557000.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/2982_1500_ADワークスグループ_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",悪化 計画を上,3,4 6 20,決算短信,https://www.release.tdnet.info/inbs/140120260212557000.pdf
20260212,15:30,3113,UNIVA・Oak,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554288.pdf"", ""2026年3月期第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/3113_1530_UNIVA・Oak_2026年3月期第3四半期決算説明資料.pdf"", ""2026年3月期第3四半期決算説明資料"")",悪化,3,2 4 13,説明資料,https://www.release.tdnet.info/inbs/140120260210554288.pdf
20260212,15:30,3140,G-BRUNO,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555778.pdf"", ""2026年6月期第2四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/3140_1530_G-BRUNO_2026年6月期第2四半期 決算説明資料.pdf"", ""2026年6月期第2四半期 決算説明資料"")",大幅 下方修正,3,4 5 19,説明資料,https://www.release.tdnet.info/inbs/140120260212555778.pdf
20260212,16:03,334A,G-VPJ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555786.pdf"", ""2025年12月期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/334A_1603_G-VPJ_2025年12月期 決算説明資料.pdf"", ""2025年12月期 決算説明資料"")",計画以 計画を上 大幅,3,4 5 43,説明資料,https://www.release.tdnet.info/inbs/140120260212555786.pdf
20260212,15:30,3611,マツオカ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556406.pdf"", ""2026年3月期第3四半期決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260212/3611_1530_マツオカ_2026年3月期第3四半期決算補足説明資料.pdf"", ""2026年3月期第3四半期決算補足説明資料"")",大幅 増産,3,5 10 12,説明資料,https://www.release.tdnet.info/inbs/140120260212556406.pdf
20260212,15:30,3796,いい生活,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555514.pdf"", ""2026年3月期 第3四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/3796_1530_いい生活_2026年3月期 第3四半期 決算説明資料.pdf"", ""2026年3月期 第3四半期 決算説明資料"")",上方修正 シェア拡大,3,19 20 42,説明資料,https://www.release.tdnet.info/inbs/140120260212555514.pdf
20260212,15:30,387A,G-フラー,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555295.pdf"", ""2026年6月期中間期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/387A_1530_G-フラー_2026年6月期中間期 決算説明資料.pdf"", ""2026年6月期中間期 決算説明資料"")",大幅 下方修正,3,4 10 11,説明資料,https://www.release.tdnet.info/inbs/140120260211555295.pdf
